,index,crop,hectares,production,year,yield
9260,12376,1,14163.8,54294.57870672763,2000,3.833334183392002
9261,12377,1,70819.0,114304.3762246898,2000,1.614035445638738
9262,12378,1,56655.2,201937.7313302852,2000,3.564328275785546
9263,12379,1,202340.0,680383.1918136296,2000,3.362573845080703
9264,12380,1,3809252.84,8626850.642281732,2000,2.266374771584394
9265,12381,1,449194.8,2175048.987589811,2000,4.842106336916213
9266,12382,1,1699656.0,3886348.791639451,2000,2.286550214654878
9267,12383,1,368258.8,1457108.643588069,2000,3.954386841814907
9268,12384,1,78912.59999999999,281270.4114957544,2000,3.564328275785546
9269,12385,1,78912.59999999999,260042.4559111692,2000,3.295322368179089
9270,12386,1,1164669.04,3109841.062486392,2000,2.669883632994078
9271,12387,1,153778.4,568800.3483561942,2000,3.698831229588774
9272,12388,1,890296.0,1796211.626387981,2000,2.017544307048422
9273,12389,1,67176.87999999999,186424.9945569345,2000,2.777485996036661
9274,12390,1,82959.4,351485.9568909209,2000,4.236843044801685
9275,12391,1,979325.6,4487263.226649249,2000,4.579825576999919
9276,12392,1,3642.12,14941.2148922273,2000,4.102340090998458
9277,12393,1,57869.24,237589.8105813193,2000,4.102340090998458
9278,12394,1,72033.04,117352.4929240148,2000,1.62748574101906
9279,12395,1,36421.2,117570.2155453952,1999,3.228070891277475
9280,12396,1,34397.8,226567.6028739386,1999,6.583919588668017
9281,12397,1,372305.6,1402133.681689528,1999,3.766082706490388
9282,12398,1,184129.4,1028331.15610712,1999,5.581872582833968
9283,12399,1,991466.0,2917483.126496843,1999,2.945614688290696
9284,12400,1,28327.6,108589.1574134552,1999,3.833334183392002
9285,12401,1,5260.84,14151.97038972349,1999,2.690059076064562
9286,12402,1,91053.0,263308.2952318745,1999,2.891813506769405
9287,12403,1,546318.0,2844546.048334422,1999,5.205264312184928
9288,12404,1,408726.8,1649248.856956237,1999,4.035088614096844
9289,12405,1,206386.8,916067.9294578708,1999,4.438597475506529
9290,12406,1,12545.08,36278.03178750272,1999,2.891813506769405
9291,12407,1,3723056.0,11767907.68560853,1999,3.160819414375861
9292,12408,1,165918.8,669497.0607446113,1999,4.035088614096844
9293,12409,1,42491.4,134307.6420640105,1999,3.160819414375861
9294,12410,1,80936.0,326583.9320705421,1999,4.035088614096844
9295,12411,1,222574.0,1032821.685173089,1999,4.640351906211371
9296,12412,1,805313.2,2155726.104942304,1999,2.67660878068424
9297,12413,1,66772.2,224526.4532984977,1999,3.362573845080703
9298,12414,1,372305.6,1201828.870019595,1999,3.228070891277475
9299,12415,1,2152897.6,4199597.213150446,1999,1.950292830146808
9300,12416,1,687956.0,2220770.738079686,1999,3.228070891277475
9301,12417,1,6070.2,37421.07554974962,1999,6.16696043187801
9302,12418,1,13354.44,50293.92553886348,1999,3.766082706490388
9303,12419,1,113310.4,289571.0864358807,1999,2.555556122261335
9304,12420,1,50585.0,221124.5373394296,1999,4.371345998604913
9305,12421,1,234714.4,773459.6124537339,1999,3.295322368179089
9306,12422,1,3503314.76,6593729.588504245,1999,1.883041353245194
9307,12423,1,416820.4,1962225.125190507,1999,4.707603383112986
9308,12424,1,1740124.0,4095906.814718049,1999,2.353801691556492
9309,12425,1,316864.44,943256.0418027432,1999,2.979240426741503
9310,12426,1,76889.2,279229.2619203135,1999,3.63157975268716
9311,12427,1,89029.59999999998,257456.9997822773,1999,2.891813506769405
9312,12428,1,1223752.32,3281678.641410843,1999,2.683333928374401
9313,12429,1,137591.2,518179.8388852602,1999,3.766082706490388
9314,12430,1,1375912.0,3331156.10711953,1999,2.421053168458106
9315,12431,1,68795.59999999999,243305.0293925539,1999,3.5374276850249
9316,12432,1,97123.2,372305.682560418,1999,3.833334183392002
9317,12433,1,926717.2,3378510.777269758,1999,3.645030048067482
9318,12434,1,2832.76,10858.91574134552,1999,3.833334183392002
9319,12435,1,51394.36,203570.6509906379,1999,3.961111989505069
9320,12436,1,78103.23999999999,173334.4219464402,1999,2.219298737753264
9321,12437,1,34397.8,97158.71979098627,1998,2.824562029867791
9322,12438,1,61511.36,431090.7903331156,1998,7.007603893148186
9323,12439,1,364212.0,1249183.540169824,1998,3.429825321982317
9324,12440,1,224597.4,1049150.881776617,1998,4.673977644662178
9325,12441,1,1056214.8,2815969.954278249,1998,2.663158485303917
9326,12442,1,29541.64,101322.6649248857,1998,3.429825321982317
9327,12443,1,5260.84,15213.36816895275,1998,2.891813506769405
9328,12444,1,97123.2,280862.1815806662,1998,2.891813506769405
9329,12445,1,517990.4,2787121.706945352,1998,5.380118152129126
9330,12446,1,485616.0,1567602.873938602,1998,3.228070891277475
9331,12447,1,263042.0,972947.96429349,1998,3.698831229588774
9332,12448,1,12949.76,38319.18136294361,1998,2.959064983671019
9333,12449,1,4087268.0,13468865.66514261,1998,3.295322368179089
9334,12450,1,222574.0,673579.3598954931,1998,3.026316460572633
9335,12451,1,36421.2,107772.6975832789,1998,2.959064983671019
9336,12452,1,87006.2,292564.7724798606,1998,3.362573845080703
9337,12453,1,230667.6,837687.7857609405,1998,3.63157975268716
9338,12454,1,802075.76,2189309.819290224,1998,2.730409962205531
9339,12455,1,60702.0,183703.46178968,1998,3.026316460572633
9340,12456,1,505850.0,1564881.341171348,1998,3.093567937474247
9341,12457,1,2136710.4,4593675.1578489,1998,2.15204726085165
9342,12458,1,728424.0,2253429.131286741,1998,3.093567937474247
9343,12459,1,5665.52,33747.00631395602,1998,5.958480853483006
9344,12460,1,17805.92,62268.66971478336,1998,3.497076798883932
9345,12461,1,107240.2,216361.8549967342,1998,2.017544307048422
9346,12462,1,52608.4,191051.6002612672,1998,3.63157975268716
9347,12463,1,275182.4,758763.3355105595,1998,2.757310552966177
9348,12464,1,3888974.8,8374156.324842151,1998,2.15204726085165
9349,12465,1,469428.8,2020465.926409754,1998,4.3040945217033
9350,12466,1,2063868.0,5413128.674069236,1998,2.622807599162948
9351,12467,1,358141.8,1564609.187894622,1998,4.371345998604913
9352,12468,1,76889.2,263716.5251469628,1998,3.429825321982317
9353,12469,1,97123.2,209013.7165251469,1998,2.15204726085165
9354,12470,1,1333015.92,3289897.670367951,1998,2.468129202289236
9355,12471,1,149731.6,412856.5207925104,1998,2.757310552966177
9356,12472,1,1578252.0,3714892.227302417,1998,2.353801691556492
9357,12473,1,70009.64,240420.2046592641,1998,3.436550469672479
9358,12474,1,99146.6,300048.9875898106,1998,3.026316460572633
9359,12475,1,1038004.2,4284372.958850425,1998,4.129240681759104
9360,12476,1,3237.44,12410.1894186806,1998,3.833334183392002
9361,12477,1,57464.56,207789.0267798825,1998,3.618129457306837
9362,12478,1,84982.8,184792.0748965818,1998,2.172222703922134
9363,12479,1,36421.2,102873.9386022208,1997,2.824562029867791
9364,12480,1,39658.64,238814.5003265839,1997,6.019007182694459
9365,12481,1,331837.6,1071195.297191378,1997,3.228070891277475
9366,12482,1,220145.92,1134334.857391683,1997,5.151463130663637
9367,12483,1,1112870.0,2452101.02329632,1997,2.205848442372941
9368,12484,1,29541.64,145030.4811669932,1997,4.909357813817826
9369,12485,1,6879.56,18043.76224689745,1997,2.622807599162948
9370,12486,1,141638.0,419116.0461571957,1997,2.959064983671019
9371,12487,1,578692.4,3097920.748965818,1997,5.35321756136848
9372,12488,1,441101.2,1809547.136947529,1997,4.102340090998458
9373,12489,1,254948.4,994448.0731548008,1997,3.900585660293616
9374,12490,1,10117.0,28576.09405617244,1997,2.824562029867791
9375,12491,1,4411012.0,13645765.29501415,1997,3.093567937474247
9376,12492,1,169965.6,617243.6316133246,1997,3.63157975268716
9377,12493,1,46538.2,115801.2192466797,1997,2.488304645359721
9378,12494,1,84982.8,388634.8791639452,1997,4.573100429309757
9379,12495,1,210433.6,877422.1641628565,1997,4.169591567900071
9380,12496,1,977302.2,2103744.829087742,1997,2.15204726085165
9381,12497,1,70819.0,204795.3407359025,1997,2.891813506769405
9382,12498,1,437054.4,1587197.909862835,1997,3.63157975268716
9383,12499,1,2363331.2,4940670.585673851,1997,2.091520931640197
9384,12500,1,768892.0,1913237.535379926,1997,2.488304645359721
9385,12501,1,7688.92,51028.73938602221,1997,6.63772077018931
9386,12502,1,15377.84,62050.947093403,1997,4.035088614096844
9387,12503,1,115333.8,271472.8935336381,1997,2.353801691556492
9388,12504,1,52608.4,198127.5854561289,1997,3.766082706490388
9389,12505,1,271135.6,929947.7465708688,1997,3.429825321982317
9390,12506,1,4489924.6,7328815.588939691,1997,1.634210888709222
9391,12507,1,441101.2,1868876.551273677,1997,4.236843044801685
9392,12508,1,2144804.0,4615719.573263662,1997,2.15204726085165
9393,12509,1,378375.8,1643533.638145003,1997,4.344445407844268
9394,12510,1,70819.0,247659.4818201611,1997,3.497076798883932
9395,12511,1,121404.0,408229.9150881777,1997,3.362573845080703
9396,12512,1,1383600.92,2667455.91116917,1997,1.930117387076324
9397,12513,1,145684.8,440888.3082952319,1997,3.026316460572633
9398,12514,1,1659188.0,3235902.460265621,1997,1.950292830146808
9399,12515,1,76484.52,237916.39451339,1997,3.113743380544732
9400,12516,1,105216.8,474091.008055737,1997,4.505848952408141
9401,12517,1,1044074.4,4493794.90529066,1997,4.3040945217033
9402,12518,1,3642.12,13226.64924885695,1997,3.63157975268716
9403,12519,1,61511.36,232173.9603744829,1997,3.772807854180549
9404,12520,1,97932.56,206482.6910516003,1997,2.111696374710681
9405,12521,1,32374.4,95797.95340735902,1996,2.959064983671019
9406,12522,1,72033.04,437894.6222512519,1996,6.079533511905912
9407,12523,1,501803.2,1822338.340953625,1996,3.63157975268716
9408,12524,1,278419.84,1408393.207054213,1996,5.057311063001378
9409,12525,1,917814.24,2054757.239277161,1996,2.239474180823748
9410,12526,1,31565.04,112508.1645983018,1996,3.564328275785546
9411,12527,1,4046.8,10341.82451556717,1996,2.555556122261335
9412,12528,1,133544.4,431090.7903331156,1996,3.228070891277475
9413,12529,1,631300.7999999999,3244067.058567385,1996,5.138012835283315
9414,12530,1,445148.0,1137600.696712388,1996,2.555556122261335
9415,12531,1,291369.6,744611.3651208361,1996,2.555556122261335
9416,12532,1,16187.2,38101.45874156325,1996,2.353801691556492
9417,12533,1,3561184.0,6945351.622033529,1996,1.950292830146808
9418,12534,1,214480.4,764478.5543217941,1996,3.564328275785546
9419,12535,1,52608.4,152133.6816895275,1996,2.891813506769405
9420,12536,1,91862.36,321249.7278467233,1996,3.497076798883932
9421,12537,1,242808.0,620509.47093403,1996,2.555556122261335
9422,12538,1,1028696.56,2900664.05399521,1996,2.817836882177629
9423,12539,1,93076.4,306716.7428695841,1996,3.295322368179089
9424,12540,1,505850.0,1326747.224036577,1996,2.622807599162948
9425,12541,1,2573764.8,4762138.036141955,1996,1.849415614794387
9426,12542,1,849828.0,2000326.58393207,1996,2.353801691556492
9427,12543,1,7688.92,44905.29065969954,1996,5.837428195060101
9428,12544,1,15377.84,47572.39277160897,1996,3.093567937474247
9429,12545,1,44514.8,110766.3836272589,1996,2.488304645359721
9430,12546,1,60702.0,175538.8634879164,1996,2.891813506769405
9431,12547,1,238761.2,706509.9063792728,1996,2.959064983671019
9432,12548,1,5064570.2,10753592.42325278,1996,2.125146670091004
9433,12549,1,538224.4,1411659.046374918,1996,2.622807599162948
9434,12550,1,1982932.0,2533747.006313956,1996,1.277778061130667
9435,12551,1,372305.6,1771309.601567603,1996,4.754679416944113
9436,12552,1,76889.2,248203.788373612,1996,3.228070891277475
9437,12553,1,109263.6,330666.2312214239,1996,3.026316460572633
9438,12554,1,1559636.72,3790278.684955367,1996,2.427778316148268
9439,12555,1,153778.4,455040.2786849554,1996,2.959064983671019
9440,12556,1,1173572.0,2052035.706509906,1996,1.748538399441966
9441,12557,1,74865.8,202890.2677988243,1996,2.710234519135047
9442,12558,1,111287.0,396663.400827346,1996,3.564328275785546
9443,12559,1,1110846.6,4971423.905943828,1996,4.472223213957335
9444,12560,1,4451.48,13471.58719790986,1996,3.026316460572633
9445,12561,1,56655.2,161659.0463749184,1996,2.851462620628436
9446,12562,1,95504.48,164108.4258654474,1996,1.72163780868132
9447,12563,1,32374.4,78380.14369693011,1995,2.421053168458106
9448,12564,1,49370.96,281787.5027215328,1995,5.709650388947034
9449,12565,1,404680.0,1279120.400609623,1995,3.160819414375861
9450,12566,1,199507.24,890621.5980840409,1995,4.465498066267174
9451,12567,1,1108013.84,2864685.390812105,1995,2.58245671302198
9452,12568,1,27518.24,118441.1060309166,1995,4.3040945217033
9453,12569,1,4856.16,10450.68582625735,1995,2.15204726085165
9454,12570,1,121404.0,310254.735467015,1995,2.555556122261335
9455,12571,1,538224.4,2811887.655127367,1995,5.225439755255413
9456,12572,1,562505.2,1853635.967777052,1995,3.295322368179089
9457,12573,1,267088.8,1077726.975832789,1995,4.035088614096844
9458,12574,1,14163.8,33338.77639886783,1995,2.353801691556492
9459,12575,1,4451480.0,7783583.71434792,1995,1.748538399441966
9460,12576,1,186152.8,663509.6886566514,1995,3.564328275785546
9461,12577,1,32374.4,78380.14369693011,1995,2.421053168458106
9462,12578,1,91053.0,391900.7184846505,1995,4.3040945217033
9463,12579,1,250901.6,1012410.189418681,1995,4.035088614096844
9464,12580,1,908506.6,1955394.077944699,1995,2.15204726085165
9465,12581,1,66772.2,170640.1045068582,1995,2.555556122261335
9466,12582,1,497756.4,1305519.268451992,1995,2.622807599162948
9467,12583,1,2199435.8,5327400.391900718,1995,2.421053168458106
9468,12584,1,849828.0,2343239.71260614,1995,2.757310552966177
9469,12585,1,4046.8,23133.0285216634,1995,5.716375536637195
9470,12586,1,12949.76,49640.7576747224,1995,3.833334183392002
9471,12587,1,60702.0,89810.58131939908,1995,1.47953249183551
9472,12588,1,50585.0,187105.3777487481,1995,3.698831229588774
9473,12589,1,258995.2,766383.627258872,1995,2.959064983671019
9474,12590,1,4499232.24,8172762.900065318,1995,1.81578987634358
9475,12591,1,489662.8,2008763.33551056,1995,4.102340090998458
9476,12592,1,2104336.0,2971913.781841933,1995,1.412281014933895
9477,12593,1,368258.8,1657957.761811452,1995,4.499123804717981
9478,12594,1,74865.8,276915.9590681472,1995,3.698831229588774
9479,12595,1,113310.4,243849.3359460048,1995,2.15204726085165
9480,12596,1,1113679.36,2469409.971696059,1995,2.219298737753264
9481,12597,1,137591.2,434900.9362072721,1995,3.160819414375861
9482,12598,1,1133104.0,2057478.772044416,1995,1.81578987634358
9483,12599,1,68795.59999999999,233643.5880688003,1995,3.39619958353151
9484,12600,1,111287.0,478989.7670367951,1995,4.3040945217033
9485,12601,1,1050144.6,4184900.936207272,1995,3.988012580265714
9486,12602,1,4856.16,16982.36446766819,1995,3.497076798883932
9487,12603,1,57869.24,219627.6943174396,1995,3.792983297251033
9488,12604,1,89029.59999999998,216634.0082734596,1995,2.434503463838429
9489,12605,1,38444.6,124101.894186806,1994,3.228070891277475
9490,12606,1,49370.96,304430.6553450904,1994,6.16696043187801
9491,12607,1,356118.4,1101676.464184629,1994,3.093567937474247
9492,12608,1,230262.92,1207408.012192467,1994,5.245615198325896
9493,12609,1,1048930.56,2169986.936642717,1994,2.071345488569713
9494,12610,1,28327.6,102873.9386022208,1994,3.63157975268716
9495,12611,1,6070.2,17145.65643370346,1994,2.824562029867791
9496,12612,1,161872.0,555192.6845199217,1994,3.429825321982317
9497,12613,1,570598.7999999999,2729153.05900283,1994,4.781580007704759
9498,12614,1,364212.0,1371652.514696277,1994,3.766082706490388
9499,12615,1,254948.4,1045885.042455911,1994,4.102340090998458
9500,12616,1,18210.6,57560.41802743305,1994,3.160819414375861
9501,12617,1,4613352.0,11789679.94774657,1994,2.555556122261335
9502,12618,1,169965.6,685826.2573481385,1994,4.035088614096844
9503,12619,1,28327.6,70487.69867189201,1994,2.488304645359721
9504,12620,1,89029.59999999998,329305.4648377966,1994,3.698831229588774
9505,12621,1,234714.4,836599.1726540388,1994,3.564328275785546
9506,12622,1,1031124.64,1941759.198780753,1994,1.883041353245194
9507,12623,1,64748.8,174178.0971042891,1994,2.690059076064562
9508,12624,1,453241.6,1371652.514696277,1994,3.026316460572633
9509,12625,1,2176369.04,4642662.747659482,1994,2.131871817781166
9510,12626,1,849828.0,1943174.395819726,1994,2.286550214654878
9511,12627,1,3642.12,18234.26954060527,1994,5.003509881480087
9512,12628,1,12949.76,36577.40039190072,1994,2.824562029867791
9513,12629,1,93076.4,150228.6087524494,1994,1.614035445638738
9514,12630,1,46538.2,165877.4221641629,1994,3.564328275785546
9515,12631,1,250901.6,826801.6546919225,1994,3.295322368179089
9516,12632,1,4547793.84,9699651.64380579,1994,2.131871817781166
9517,12633,1,477522.4,1862617.025908992,1994,3.900585660293616
9518,12634,1,2144804.0,3894513.389941215,1994,1.81578987634358
9519,12635,1,375543.04,1594273.895057696,1994,4.243568192491848
9520,12636,1,66772.2,215545.3951665578,1994,3.228070891277475
9521,12637,1,145684.8,489875.8981058132,1994,3.362573845080703
9522,12638,1,1356892.04,2593021.989984759,1994,1.90994194400584
9523,12639,1,121404.0,408229.9150881777,1994,3.362573845080703
9524,12640,1,1173572.0,2052035.706509906,1994,1.748538399441966
9525,12641,1,69604.95999999999,190833.8776398868,1994,2.743860257585854
9526,12642,1,101170.0,381014.5874156325,1994,3.766082706490388
9527,12643,1,1029910.6,3646853.908121054,1994,3.544152832715061
9528,12644,1,4046.8,14968.43021989985,1994,3.698831229588774
9529,12645,1,56250.52,216089.7017200087,1994,3.840059331082163
9530,12646,1,80936.0,136620.9449161768,1994,1.688012070230513
9531,12647,1,38444.6,87905.50838232093,1993,2.286550214654878
9532,12648,1,34397.8,212007.4025691269,1993,6.160235284187848
9533,12649,1,420867.2,1132157.631177879,1993,2.690059076064562
9534,12650,1,218527.2,1151208.360548661,1993,5.26579064139638
9535,12651,1,1045288.44,2639614.630960157,1993,2.521930383810528
9536,12652,1,25494.84,97730.24167210973,1993,3.833334183392002
9537,12653,1,10117.0,22452.64532984977,1993,2.219298737753264
9538,12654,1,145684.8,372305.682560418,1993,2.555556122261335
9539,12655,1,562505.2,3003211.40866536,1993,5.339767265988157
9540,12656,1,627254.0,1856085.347267581,1993,2.959064983671019
9541,12657,1,271135.6,948182.016111474,1993,3.497076798883932
9542,12658,1,10117.0,17009.57979534073,1993,1.681286922540352
9543,12659,1,4491948.0,10573154.8007838,1993,2.353801691556492
9544,12660,1,165918.8,546755.9329414326,1993,3.295322368179089
9545,12661,1,38444.6,64636.40322229479,1993,1.681286922540352
9546,12662,1,80936.0,293925.5388634879,1993,3.63157975268716
9547,12663,1,218527.2,602547.3546701502,1993,2.757310552966177
9548,12664,1,929954.64,1937459.177008491,1993,2.084795783950036
9549,12665,1,84982.8,188602.2207707381,1993,2.219298737753264
9550,12666,1,566552.0,1447855.432179404,1993,2.555556122261335
9551,12667,1,2130235.52,5615447.419986936,1993,2.636257894543272
9552,12668,1,849828.0,2000326.58393207,1993,2.353801691556492
9553,12669,1,3642.12,21772.26213803614,1993,5.978656296553491
9554,12670,1,13354.44,38618.54996734161,1993,2.891813506769405
9555,12671,1,109263.6,169007.1848465056,1993,1.546783968737123
9556,12672,1,34397.8,106411.9311996516,1993,3.093567937474247
9557,12673,1,226620.8,640104.5068582626,1993,2.824562029867791
9558,12674,1,4390778.0,9160951.447855432,1993,2.084795783950036
9559,12675,1,408726.8,1429349.009362073,1993,3.497076798883932
9560,12676,1,2185272.0,4261920.313520575,1993,1.950292830146808
9561,12677,1,374329.0,1767907.685608535,1993,4.721053678493306
9562,12678,1,66772.2,202073.807968648,1993,3.026316460572633
9563,12679,1,105216.8,268887.4374047464,1993,2.555556122261335
9564,12680,1,1411523.84,3035107.772697584,1993,2.15204726085165
9565,12681,1,137591.2,379381.6677552797,1993,2.757310552966177
9566,12682,1,1497316.0,3222294.796429349,1993,2.15204726085165
9567,12683,1,72842.4,197855.4321794034,1993,2.716959666825208
9568,12684,1,103193.4,367815.1534944481,1993,3.564328275785546
9569,12685,1,1129057.2,4832897.888090572,1993,4.277193930942655
9570,12686,1,4451.48,12872.84998911387,1993,2.891813506769405
9571,12687,1,50585.0,126823.4269540605,1993,2.508480088430205
9572,12688,1,86196.84,167265.4038754627,1993,1.943567682456646
9573,12689,1,38444.6,113760.0696712388,1992,2.959064983671019
9574,12690,1,35611.84,209558.0230785978,1992,5.884504228891232
9575,12691,1,343978.0,1064119.311996516,1992,3.093567937474247
9576,12692,1,238761.2,1187540.822991509,1992,4.976609290719441
9577,12693,1,970017.96,2017172.871761376,1992,2.078070636259874
9578,12694,1,28327.6,110494.2303505334,1992,3.900585660293616
9579,12695,1,8093.599999999999,22860.87524493795,1992,2.824562029867791
9580,12696,1,141638.0,438166.7755279773,1992,3.093567937474247
9581,12697,1,582739.2,2723982.146745046,1992,4.673977644662178
9582,12698,1,465382.0,1690071.848465056,1992,3.63157975268716
9583,12699,1,202340.0,680383.1918136296,1992,3.362573845080703
9584,12700,1,16187.2,42455.91116917048,1992,2.622807599162948
9585,12701,1,4330076.0,9900936.207271935,1992,2.286550214654878
9586,12702,1,149731.6,553831.9181362943,1992,3.698831229588774
9587,12703,1,68795.59999999999,166557.8053559765,1992,2.421053168458106
9588,12704,1,89029.59999999998,347267.5811016764,1992,3.900585660293616
9589,12705,1,254948.4,960156.7602873936,1992,3.766082706490388
9590,12706,1,1135127.4,3806335.728282169,1992,3.355848697390542
9591,12707,1,101170.0,285760.9405617244,1992,2.824562029867791
9592,12708,1,546318.0,1763553.233180927,1992,3.228070891277475
9593,12709,1,2001951.96,4059193.337687786,1992,2.024269454738584
9594,12710,1,748658.0,1510450.685826257,1992,2.017544307048422
9595,12711,1,4046.8,21772.26213803614,1992,5.380118152129126
9596,12712,1,11331.04,38101.45874156325,1992,3.362573845080703
9597,12713,1,133544.4,305355.9764859569,1992,2.286550214654878
9598,12714,1,44514.8,167646.4184628783,1992,3.766082706490388
9599,12715,1,224597.4,755225.3429131288,1992,3.362573845080703
9600,12716,1,4653820.0,12869856.30306989,1992,2.764035700656338
9601,12717,1,451218.2,1608289.788809057,1992,3.564328275785546
9602,12718,1,2387612.0,4576257.348138471,1992,1.916667091696001
9603,12719,1,374329.0,1300892.662747659,1992,3.476901355813447
9604,12720,1,74865.8,266846.2878293055,1992,3.564328275785546
9605,12721,1,111287.0,351758.1101676464,1992,3.160819414375861
9606,12722,1,1510670.44,3254681.036359678,1992,2.15204726085165
9607,12723,1,113310.4,365774.0039190072,1992,3.228070891277475
9608,12724,1,1537784.0,3516220.335292837,1992,2.286550214654878
9609,12725,1,63534.76,175702.1554539517,1992,2.764035700656338
9610,12726,1,107240.2,411087.5244937949,1992,3.833334183392002
9611,12727,1,979325.6,3256041.802743305,1992,3.322222958939735
9612,12728,1,4451.48,14669.06161550185,1992,3.295322368179089
9613,12729,1,26708.88,71848.46505551926,1992,2.690059076064562
9614,12730,1,86601.51999999999,152079.2510341824,1992,1.755263547132127
9615,12731,1,44514.8,74842.15109949924,1991,1.681286922540352
9616,12732,1,27518.24,183703.46178968,1991,6.678071656330276
9617,12733,1,376352.4,556825.6041802743,1991,1.47953249183551
9618,12734,1,178868.56,984106.2486392336,1991,5.501170810552031
9619,12735,1,945332.48,2013934.247768343,1991,2.131871817781166
9620,12736,1,27113.56,96641.62856520792,1991,3.564328275785546
9621,12737,1,10117.0,15648.81341171348,1991,1.546783968737123
9622,12738,1,171989.0,381694.9706074461,1991,2.219298737753264
9623,12739,1,469428.8,2222403.65774004,1991,4.734503973873631
9624,12740,1,566552.0,1219246.679730024,1991,2.15204726085165
9625,12741,1,291369.6,783801.4369693011,1991,2.690059076064562
9626,12742,1,20234.0,46266.0570433268,1991,2.286550214654878
9627,12743,1,4451480.0,9879163.945133898,1991,2.219298737753264
9628,12744,1,161872.0,293925.5388634879,1991,1.81578987634358
9629,12745,1,76889.2,103418.2451556717,1991,1.345029538032281
9630,12746,1,78912.59999999999,265349.4448073155,1991,3.362573845080703
9631,12747,1,226620.8,655345.0903548879,1991,2.891813506769405
9632,12748,1,872085.4,1826420.640104507,1991,2.091520931640197
9633,12749,1,101170.0,122468.9745264533,1991,1.210526584229053
9634,12750,1,607020.0,1306335.728282169,1991,2.15204726085165
9635,12751,1,1812561.72,4449896.581754845,1991,2.454678906908913
9636,12752,1,849828.0,1828870.019595036,1991,2.15204726085165
9637,12753,1,3237.44,17962.11626387982,1991,5.548246844383161
9638,12754,1,10521.68,32549.53189636403,1991,3.093567937474247
9639,12755,1,129497.6,217722.6213803614,1991,1.681286922540352
9640,12756,1,44514.8,146690.6161550185,1991,3.295322368179089
9641,12757,1,194246.4,522534.2913128674,1991,2.690059076064562
9642,12758,1,3961817.2,8264478.554321794,1991,2.084795783950036
9643,12759,1,437054.4,1440235.140431091,1991,3.295322368179089
9644,12760,1,2023400.0,3674069.235793599,1991,1.81578987634358
9645,12761,1,342359.28,1194752.884824733,1991,3.49035165119377
9646,12762,1,70819.0,209558.0230785978,1991,2.959064983671019
9647,12763,1,111287.0,232010.6684084476,1991,2.084795783950036
9648,12764,1,1261387.56,2617434.138907033,1991,2.078070636259874
9649,12765,1,129497.6,209013.7165251469,1991,1.614035445638738
9650,12766,1,1133104.0,2286087.524493795,1991,2.017544307048422
9651,12767,1,61916.04,158039.4077944699,1991,2.555556122261335
9652,12768,1,101170.0,333387.7639886784,1991,3.295322368179089
9653,12769,1,870062.0,2683431.308512955,1991,3.086842789784086
9654,12770,1,4046.8,12246.89745264533,1991,3.026316460572633
9655,12771,1,51394.36,166503.3747006314,1991,3.241521186657798
9656,12772,1,82554.72,161114.7398214674,1991,1.950292830146808
9657,12773,1,76889.2,180981.9290224255,1990,2.353801691556492
9658,12774,1,39658.64,252177.2262138036,1990,6.36198971489269
9659,12775,1,566552.0,1333551.055954714,1990,2.353801691556492
9660,12776,1,250496.92,1310826.257348138,1990,5.232164902945574
9661,12777,1,1048121.2,2366372.741127803,1990,2.259649623894233
9662,12778,1,24280.8,83278.90267798824,1990,3.429825321982317
9663,12779,1,22257.4,49395.8197256695,1990,2.219298737753264
9664,12780,1,238761.2,561996.5164380579,1990,2.353801691556492
9665,12781,1,554411.6,2710646.6361855,1990,4.889182370747343
9666,12782,1,748658.0,2416721.097322012,1990,3.228070891277475
9667,12783,1,392539.6,1372741.127803179,1990,3.497076798883932
9668,12784,1,30351.0,91851.73089483996,1990,3.026316460572633
9669,12785,1,4775224.0,12845634.66144132,1990,2.690059076064562
9670,12786,1,202340.0,544306.5534509035,1990,2.690059076064562
9671,12787,1,157825.2,350261.2671456564,1990,2.219298737753264
9672,12788,1,76889.2,268887.4374047464,1990,3.497076798883932
9673,12789,1,303510.0,1122632.266492489,1990,3.698831229588774
9674,12790,1,1159408.2,3772588.721968213,1990,3.254971482038121
9675,12791,1,210433.6,424559.1116917048,1990,2.017544307048422
9676,12792,1,809360.0,2068364.903113433,1990,2.555556122261335
9677,12793,1,2098265.8,3969763.770955802,1990,1.889766500935356
9678,12794,1,910530.0,2326910.516002613,1990,2.555556122261335
9679,12795,1,5665.52,26671.02111909427,1990,4.707603383112986
9680,12796,1,11735.72,33937.51360766384,1990,2.891813506769405
9681,12797,1,121404.0,220444.1541476159,1990,1.81578987634358
9682,12798,1,58678.6,193364.9031134335,1990,3.295322368179089
9683,12799,1,222574.0,613705.6390158937,1990,2.757310552966177
9684,12800,1,4415058.8,10483888.52601785,1990,2.373977134626976
9685,12801,1,513943.6,2073807.968647942,1990,4.035088614096844
9686,12802,1,2509016.0,5399521.010232963,1990,2.15204726085165
9687,12803,1,391730.24,1568038.319181363,1990,4.001462875646037
9688,12804,1,84982.8,285760.9405617244,1990,3.362573845080703
9689,12805,1,153778.4,392989.3315915524,1990,2.555556122261335
9690,12806,1,1533332.52,3483670.803396473,1990,2.273099919274556
9691,12807,1,198293.2,480078.3801436968,1990,2.421053168458106
9692,12808,1,1699656.0,3543435.662965382,1990,2.084795783950036
